,upc_clean,promo_period,Item_Description,Promo_Start_Week,Promo_End_Week,Promo_Weeks,Regular_Price,Special_Price,Unit_Cost,Baseline_Units,Promo_Units,Baseline_Revenue,Promo_Revenue,Incremental_Revenue,Promo_Spend,ROI,Lift,Breakeven_Lift
3509,70893800058,14,ECONO GRANO/ ENL BLANCA A/SAL 24/15.5oz,14,14,1,0.99,0.68,0.69125,245.0,184.0,242.55,125.12,-117.43,57.03999999999999,-2.058730715287518,0.7510204081632653,
3510,70893800058,5,ECONO GRANO/ ENL BLANCA A/SAL 24/15.5oz,5,5,1,0.99,0.68,0.63208,190.0,204.0,188.1,138.72,-49.379999999999995,63.23999999999999,-0.7808349146110057,1.0736842105263158,7.469115191986634
3511,70893800058,6_7,ECONO GRANO/ ENL BLANCA A/SAL 24/15.5oz,6,7,2,0.99,0.68,0.63208,502.0,866.0,496.98,588.8800000000001,91.90000000000009,268.4599999999999,0.3423228786411388,1.7250996015936255,7.469115191986633
3512,70893800059,14,ECONO GRANO/ ENL GARBANZOS A/SAL 24/15.5oz,14,14,1,0.99,0.68,0.69125,282.0,290.0,279.18,197.20000000000002,-81.97999999999999,89.89999999999998,-0.9119021134593994,1.0283687943262412,
3513,70893800059,5,ECONO GRANO/ ENL GARBANZOS A/SAL 24/15.5oz,5,5,1,0.99,0.68,0.63208,244.0,331.0,241.56,225.08,-16.47999999999999,102.60999999999999,-0.16060812786278134,1.3565573770491803,7.469115191986633
3514,70893800059,6_7,ECONO GRANO/ ENL GARBANZOS A/SAL 24/15.5oz,6,7,2,0.99,0.68,0.63208,582.0,1051.0,576.1800000000001,714.6800000000001,138.5,325.80999999999995,0.42509438016021617,1.8058419243986255,7.469115191986632
3515,70893800060,10_11,ECONO GANDULES 24/15oz,10,11,2,1.5899999999999999,1.0,0.80208,1964.0,4712.0,3122.7599999999998,4712.0,1589.2400000000002,2780.0799999999995,0.5716526143132573,2.39918533604888,3.9810024252223113
3516,70893800060,3_4,ECONO GANDULES 24/15oz,3,4,2,1.5899999999999999,1.0,0.80208,2177.0,4027.0,3461.43,4027.0,565.5700000000002,2375.9299999999994,0.2380415247923972,1.849793293523197,3.9810024252223117
3517,70893800060,5,ECONO GANDULES 24/15oz,5,5,1,1.5899999999999999,1.0,0.80208,1334.0,1075.0,2121.06,1075.0,-1046.06,634.2499999999999,-1.6492865589278678,0.8058470764617691,3.9810024252223117
3518,70893800084,10_11,ECONO CORNED BEEF 24/12oz,10,11,2,3.9900000000000007,2.95,1.98,2934.0,4898.0,11706.660000000002,14449.100000000002,2742.4400000000005,5093.920000000003,0.5383751609762224,1.669393319700068,2.0721649484536084
3519,70893800084,14,ECONO CORNED BEEF 24/12oz,14,14,1,3.9900000000000007,2.5,1.98,1869.0,2113.0,7457.310000000001,5282.5,-2174.8100000000013,3148.3700000000013,-0.6907733207977462,1.1305510968432317,3.8653846153846168
3520,70893800084,5,ECONO CORNED BEEF 24/12oz,5,5,1,3.9900000000000007,2.95,1.98,1686.0,1438.0,6727.140000000001,4242.1,-2485.040000000001,1495.5200000000007,-1.6616561463571198,0.8529062870699882,2.0721649484536084
3521,70893800084,6_7,ECONO CORNED BEEF 24/12oz,6,7,2,3.9900000000000007,2.95,1.98,4111.0,5787.0,16402.890000000003,17071.65,668.7599999999984,6018.480000000003,0.1111177573074926,1.4076866942349793,2.0721649484536084
3522,70893800085,12_13,ECONO CONS CALAMAR JUMBO EN ACEITE 50/4oz,12,13,2,1.99,1.25,1.0,128.0,618.0,254.71999999999997,772.5,517.78,457.32,1.132205020554535,4.828125,4.2
3523,70893800085,3_4,ECONO CONS CALAMAR JUMBO EN ACEITE 50/4oz,3,4,2,1.99,1.25,0.94,266.0,1134.0,529.34,1417.5,888.16,839.16,1.0583917250583916,4.2631578947368425,3.387096774193548
3524,70893800085,6_7,ECONO CONS CALAMAR JUMBO EN ACEITE 50/4oz,6,7,2,1.99,1.25,0.94,298.0,970.0,593.02,1212.5,619.48,717.8,0.8630259125104487,3.2550335570469797,3.3870967741935485
3525,70893800086,12_13,ECONO CONS CALAMAR JUMBO AJILLO 50/4oz,12,13,2,1.99,1.25,1.0,240.0,620.0,477.6,775.0,297.4,458.8,0.64821272885789,2.5833333333333335,4.2
3526,70893800086,3_4,ECONO CONS CALAMAR JUMBO AJILLO 50/4oz,3,4,2,1.99,1.25,0.94,320.0,951.0,636.8,1188.75,551.95,703.74,0.7843095461391992,2.971875,3.3870967741935476
3527,70893800086,6_7,ECONO CONS CALAMAR JUMBO AJILLO 50/4oz,6,7,2,1.99,1.25,0.94,305.0,1445.0,606.95,1806.25,1199.3,1069.3,1.1215748620592911,4.737704918032787,3.387096774193548
3528,70893800088,12_13,ECONO CONS CALAMARES EN TINTA 50/4oz,12,13,2,1.99,1.25,1.0,102.0,329.0,202.98,411.25,208.27,243.46,0.855458802267313,3.2254901960784315,4.2
3529,70893800088,3_4,ECONO CONS CALAMARES EN TINTA 50/4oz,3,4,2,1.99,1.25,0.94,176.0,523.0,350.24,653.75,303.51,387.02,0.7842230375691179,2.971590909090909,3.387096774193548
3530,70893800088,6_7,ECONO CONS CALAMARES EN TINTA 50/4oz,6,7,2,1.99,1.25,0.94,150.0,729.0,298.5,911.25,612.75,539.46,1.1358580803025247,4.86,3.387096774193548
3531,70893800089,12_13,ECONO LECHE UHT 12/32oz,12,13,2,2.09,2.09,1.82583,1510.0,1612.0,3155.8999999999996,3369.08,213.1800000000003,0.0,,1.0675496688741721,1.0
3532,70893800089,14,ECONO LECHE UHT 12/32oz,14,14,1,2.09,2.09,1.82583,724.0,508.0,1513.1599999999999,1061.72,-451.4399999999998,0.0,,0.7016574585635359,1.0
3533,70893800091,10_11,ECONO LECHE EVAPORADA 24/12oz,10,11,2,1.49,1.0,0.92458,14136.0,15733.0,21062.64,15733.0,-5329.639999999999,7709.17,-0.6913377185870851,1.1129739671760046,6.706841686555287
3534,70893800091,14,ECONO LECHE EVAPORADA 24/12oz,14,14,1,1.49,1.0,0.92458,5175.0,3338.0,7710.75,3338.0,-4372.75,1635.62,-2.6734510460864995,0.645024154589372,6.706841686555287
3535,70893800091,3_4,ECONO LECHE EVAPORADA 24/12oz,3,4,2,1.49,1.18,0.98417,5036.0,10485.0,7503.64,12372.3,4868.659999999999,3250.3500000000004,1.4978879197624866,2.0820095313741063,2.5830056681815865
3536,70893800091,6_7,ECONO LECHE EVAPORADA 24/12oz,6,7,2,1.49,1.1,0.98417,6045.0,20196.0,9007.05,22215.600000000002,13208.550000000003,7876.439999999998,1.6769695446166042,3.340942928039702,4.367003367003363
3537,70893800094,3_4,ECONO ADOBO S/PIMIENTA 10.5,3,4,2,1.39,1.25,0.88,102.0,121.0,141.78,151.25,9.469999999999999,16.939999999999987,0.5590318772136957,1.1862745098039216,1.378378378378378
3538,70893800108,14,ECONO SALSA SPAG PIZZA 12/14oz,14,14,1,1.89,1.5,1.14333,107.0,100.0,202.23,150.0,-52.22999999999999,38.99999999999999,-1.3392307692307692,0.9345794392523364,2.0934477247876186
3539,70893800108,5,ECONO SALSA SPAG PIZZA 12/14oz,5,5,1,1.89,1.5,1.14333,101.0,104.0,190.89,156.0,-34.889999999999986,40.55999999999999,-0.8602071005917159,1.0297029702970297,2.0934477247876186
3540,70893800110,14,ECONO SALSA SPAG MARINARA 12/14oz,14,14,1,1.89,1.5,1.14333,75.0,92.0,141.75,138.0,-3.75,35.87999999999999,-0.10451505016722411,1.2266666666666666,2.093447724787618
3541,70893800110,5,ECONO SALSA SPAG MARINARA 12/14oz,5,5,1,1.89,1.5,1.14333,84.0,89.0,158.76,133.5,-25.25999999999999,34.709999999999994,-0.727744165946413,1.0595238095238095,2.093447724787618
3542,70893800111,14,ECONO SALSA SPAG MEAT 12/14oz,14,14,1,1.89,1.5,1.14333,104.0,104.0,196.56,156.0,-40.56,40.55999999999999,-1.0000000000000004,1.0,2.093447724787618
3543,70893800111,5,ECONO SALSA SPAG MEAT 12/14oz,5,5,1,1.89,1.5,1.14333,97.0,137.0,183.32999999999998,205.5,22.170000000000016,53.429999999999986,0.4149354295339701,1.4123711340206186,2.093447724787618
3544,70893800112,14,ECONO SALSA SPAG MUSHROOM 12/14oz,14,14,1,1.89,1.5,1.14333,17.0,16.0,32.129999999999995,24.0,-8.129999999999995,6.239999999999998,-1.302884615384615,0.9411764705882353,2.093447724787618
3545,70893800112,5,ECONO SALSA SPAG MUSHROOM 12/14oz,5,5,1,1.89,1.5,1.14333,29.0,19.0,54.809999999999995,28.5,-26.309999999999995,7.409999999999998,-3.550607287449393,0.6551724137931034,2.0934477247876186
3546,70893800113,14,ECONO SALSA SPAG PLAIN 12/14oz,14,14,1,1.89,1.5,1.14333,166.0,180.0,313.74,270.0,-43.74000000000001,70.19999999999999,-0.6230769230769233,1.0843373493975903,2.093447724787618
3547,70893800113,5,ECONO SALSA SPAG PLAIN 12/14oz,5,5,1,1.89,1.5,1.14333,216.0,214.0,408.23999999999995,321.0,-87.23999999999995,83.45999999999998,-1.0452911574406898,0.9907407407407407,2.093447724787618
3548,70893800192,12_13,ECONO SALCHICHA DE POLLO 48/5oz,12,13,2,0.89,0.58,0.50563,2097.0,6059.0,1866.33,3514.22,1647.8899999999999,1878.2900000000004,0.8773352357729635,2.8893657606103957,5.168347451929546
3549,70893800192,14,ECONO SALCHICHA DE POLLO 48/5oz,14,14,1,0.89,0.5,0.50563,1021.0,357.0,908.69,178.5,-730.19,139.23000000000002,-5.244487538605186,0.34965719882468166,
3550,70893800192,3_4,ECONO SALCHICHA DE POLLO 48/5oz,3,4,2,0.89,0.58,0.50563,1265.0,2636.0,1125.85,1528.88,403.0300000000002,817.1600000000002,0.49320818444368314,2.083794466403162,5.168347451929546
3551,70893800192,5,ECONO SALCHICHA DE POLLO 48/5oz,5,5,1,0.89,0.58,0.50563,725.0,821.0,645.25,476.17999999999995,-169.07000000000005,254.51000000000005,-0.6642960983851323,1.1324137931034484,5.168347451929546
3552,70893800192,8_9,ECONO SALCHICHA DE POLLO 48/5oz,8,9,2,0.89,0.58,0.50563,1093.0,2967.0,972.77,1720.86,748.0899999999999,919.7700000000002,0.8133446405079529,2.7145471180237877,5.168347451929545
3553,70893800203,10_11,ECONO AZUCAR NEGRA 24/16oz,10,11,2,1.4233333333333331,1.18,0.93,641.0,1556.0,912.3566666666666,1836.08,923.7233333333334,378.62666666666644,2.439667922667889,2.427457098283931,1.9733333333333332
3554,70893800203,6_7,ECONO AZUCAR NEGRA 24/16oz,6,7,2,1.4233333333333331,1.18,0.93,504.0,1753.0,717.3599999999999,2068.54,1351.18,426.56333333333305,3.167595276981146,3.4781746031746033,1.9733333333333332
3555,70893800205,3_4,ECONO ADOBO SAZON C/PIMIENTA,3,4,2,1.39,1.25,0.93,77.0,106.0,107.03,132.5,25.47,14.83999999999999,1.7163072776280335,1.3766233766233766,1.4374999999999996
3556,70893800206,3_4,ECONO ADOBO SAZON S/PIMIENTA,3,4,2,1.39,1.25,0.93,49.0,76.0,68.11,95.0,26.89,10.639999999999993,2.527255639097746,1.5510204081632653,1.4374999999999998
3557,70893800213,12_13,ECONO CONS SARDINAS EN ACEITE 50/4oz,12,13,2,1.99,1.25,1.0,147.0,250.0,292.53,312.5,19.970000000000027,185.0,0.10794594594594609,1.7006802721088434,4.2
3558,70893800213,3_4,ECONO CONS SARDINAS EN ACEITE 50/4oz,3,4,2,1.99,1.25,0.94,177.0,270.0,352.23,337.5,-14.730000000000018,199.8,-0.07372372372372381,1.5254237288135593,3.387096774193548
3559,70893800213,6_7,ECONO CONS SARDINAS EN ACEITE 50/4oz,6,7,2,1.99,1.25,0.94,150.0,336.0,298.5,420.0,121.5,248.64,0.48865830115830117,2.24,3.387096774193548
3560,70893800214,14,ECONO ARROZ GRANO MEDIANO 10/3lb,14,14,1,2.29,1.5,2.05,12500.0,7685.0,28625.0,11527.5,-17097.5,6071.150000000001,-2.816188036862868,0.6148,
3561,70893800214,5,ECONO ARROZ GRANO MEDIANO 10/3lb,5,5,1,2.29,1.5,1.9,13678.0,9995.0,31322.62,14992.5,-16330.119999999999,7896.05,-2.068137866401555,0.7307354876443924,
3562,70893800215,12_13,ECONO SALSA DE TOMATE 48/8oz,12,13,2,0.49000000000000005,0.34,0.34,6419.0,11838.0,3145.3100000000004,4024.92,879.6099999999997,1775.7000000000003,0.49535957650504,1.8442124941579685,
3563,70893800215,3_4,ECONO SALSA DE TOMATE 48/8oz,3,4,2,0.49000000000000005,0.34,0.35042,5576.0,12543.0,2732.2400000000002,4264.620000000001,1532.3800000000006,1881.4500000000003,0.814467564910043,2.249461979913917,
3564,70893800215,6_7,ECONO SALSA DE TOMATE 48/8oz,6,7,2,0.49000000000000005,0.34,0.35042,5715.0,5162.0,2800.3500000000004,1755.08,-1045.2700000000004,774.3000000000001,-1.3499547978819584,0.9032370953630796,
3565,70893800240,14,ECONO ARROZ GRANO LARGO 10/3lb,14,14,1,2.74,2.28,2.04,52.0,44.0,142.48000000000002,100.32,-42.160000000000025,20.240000000000016,-2.0830039525691695,0.8461538461538461,3.625000000000004
3566,70893800240,3_4,ECONO ARROZ GRANO LARGO 10/3lb,3,4,2,2.74,2.0,1.87,155.0,292.0,424.70000000000005,584.0,159.29999999999995,216.08000000000007,0.7372269529803772,1.8838709677419354,6.692307692307699
3567,70893800240,5,ECONO ARROZ GRANO LARGO 10/3lb,5,5,1,2.74,2.0,1.87,79.0,138.0,216.46,276.0,59.53999999999999,102.12000000000003,0.5830395613004306,1.7468354430379747,6.692307692307698
3568,70893800255,10_11,ECONO AGUA PURIFICADA 4/120oz,10,11,2,1.99,1.25,0.9,972.0,1665.0,1934.28,2081.25,146.97000000000003,1232.1,0.11928414901387878,1.712962962962963,3.1142857142857143
3569,70893800255,6_7,ECONO AGUA PURIFICADA 4/120oz,6,7,2,1.99,1.25,0.9,775.0,1558.0,1542.25,1947.5,405.25,1152.92,0.35149880303923947,2.0103225806451612,3.114285714285714
3570,70893800281,10_11,ECONO VEG FRENCH STYLE GREEN BEANS 24/8oz,10,11,2,1.01,0.78,0.63,994.0,1320.0,1003.94,1029.6,25.659999999999854,303.59999999999997,0.084519104084321,1.3279678068410463,2.533333333333333
3571,70893800281,5,ECONO VEG FRENCH STYLE GREEN BEANS 24/8oz,5,5,1,1.01,0.78,0.63,526.0,571.0,531.26,445.38,-85.88,131.32999999999998,-0.6539252265285922,1.085551330798479,2.533333333333333
3572,70893800281,6_7,ECONO VEG FRENCH STYLE GREEN BEANS 24/8oz,6,7,2,1.01,0.78,0.63,988.0,1805.0,997.88,1407.9,410.0200000000001,415.15,0.987643020594966,1.8269230769230769,2.533333333333333
3573,70893800282,10_11,ECONO VEG SLICED BEETS 24/8.25oz,10,11,2,1.01,0.78,0.63,684.0,799.0,690.8399999999999,623.22,-67.61999999999989,183.76999999999998,-0.3679599499374212,1.1681286549707601,2.533333333333333
3574,70893800282,5,ECONO VEG SLICED BEETS 24/8.25oz,5,5,1,1.01,0.78,0.63,351.0,325.0,354.51,253.5,-101.00999999999999,74.75,-1.3513043478260869,0.9259259259259259,2.5333333333333328
3575,70893800282,6_7,ECONO VEG SLICED BEETS 24/8.25oz,6,7,2,1.01,0.78,0.63,670.0,1122.0,676.7,875.1600000000001,198.46000000000004,258.06,0.7690459583042705,1.6746268656716419,2.5333333333333328
3576,70893800298,12_13,ECONO GALLETA EXPORT SODA PLASTICA 12/24.3oz,12,13,2,5.823333333333333,4.98,4.15917,1462.0,2085.0,8513.713333333333,10383.300000000001,1869.586666666668,1758.349999999999,1.06326195960228,1.4261285909712722,2.2456943987589777
3577,70893800298,6_7,ECONO GALLETA EXPORT SODA PLASTICA 12/24.3oz,6,7,2,5.823333333333333,4.98,3.80083,1161.0,2145.0,6760.889999999999,10682.1,3921.210000000001,1808.949999999999,2.1676718538378634,1.847545219638243,1.5632464643209487
3578,708938002997,10_11,ECONO GALLETAS DE SODA ORIGINAL 8.47oz,10,11,2,2.723333333333333,2.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,,,
3579,70893800302,5,ECONO PASTA SECA SPAGUETTI  20/16oz,5,5,1,1.99,1.25,0.996,190.0,217.0,378.1,271.25,-106.85000000000002,160.57999999999998,-0.6654004234649398,1.1421052631578947,3.9133858267716533
3580,70893800302,8_9,ECONO PASTA SECA SPAGUETTI  20/16oz,8,9,2,1.99,1.25,0.996,509.0,652.0,1012.9100000000001,815.0,-197.91000000000008,482.48,-0.4101931686287516,1.280943025540275,3.9133858267716537
3581,70893800303,5,ECONO PASTA SECA CODITOS 20/16oz,5,5,1,1.99,1.25,0.996,102.0,132.0,202.98,165.0,-37.97999999999999,97.67999999999999,-0.3888206388206387,1.2941176470588236,3.9133858267716537
3582,70893800303,8_9,ECONO PASTA SECA CODITOS 20/16oz,8,9,2,1.99,1.25,0.996,238.0,350.0,473.62,437.5,-36.120000000000005,259.0,-0.13945945945945948,1.4705882352941178,3.9133858267716537
3583,70893800304,5,ECONO PASTA SECA MACARRONI 20/16oz,5,5,1,1.99,1.25,0.996,50.0,81.0,99.5,101.25,1.75,59.94,0.029195862529195864,1.62,3.913385826771654
3584,70893800304,8_9,ECONO PASTA SECA MACARRONI 20/16oz,8,9,2,1.99,1.25,0.996,177.0,187.0,352.23,233.75,-118.48000000000002,138.38,-0.8561930914872093,1.0564971751412429,3.9133858267716533
3585,70893800305,12_13,ECONO PASTA SECA LASAGNA 20/16oz,12,13,2,2.49,2.0,1.522,389.0,723.0,968.6100000000001,1446.0,477.3899999999999,354.27000000000015,1.3475315437378261,1.858611825192802,2.3096234309623442
3586,70893800305,8_9,ECONO PASTA SECA LASAGNA 20/16oz,8,9,2,2.49,2.0,1.386,518.0,593.0,1289.8200000000002,1186.0,-103.82000000000016,290.5700000000001,-0.3572977251608911,1.1447876447876448,1.7980456026058633
3587,70893800308,10_11,ECONO VEG WHOLE KERNEL CORN 24/8.75oz,10,11,2,1.01,0.78,0.63,3433.0,4951.0,3467.33,3861.78,394.4500000000003,1138.73,0.3463946677438904,1.4421788523157588,2.533333333333333
3588,70893800308,5,ECONO VEG WHOLE KERNEL CORN 24/8.75oz,5,5,1,1.01,0.78,0.63,1843.0,1887.0,1861.43,1471.8600000000001,-389.56999999999994,434.01,-0.8976060459436417,1.0238741182854043,2.533333333333333
3589,70893800308,6_7,ECONO VEG WHOLE KERNEL CORN 24/8.75oz,6,7,2,1.01,0.78,0.63,3725.0,6431.0,3762.25,5016.18,1253.9300000000003,1479.1299999999999,0.8477483385503644,1.7264429530201342,2.5333333333333328
3590,70893800310,10_11,ECONO VEG CUT GREEN BEANS 24/8oz,10,11,2,1.01,0.78,0.63,521.0,814.0,526.21,634.9200000000001,108.71000000000004,187.22,0.5806537763059504,1.562380038387716,2.533333333333333
3591,70893800310,5,ECONO VEG CUT GREEN BEANS 24/8oz,5,5,1,1.01,0.78,0.63,282.0,276.0,284.82,215.28,-69.53999999999999,63.48,-1.0954631379962192,0.9787234042553191,2.533333333333333
3592,70893800310,6_7,ECONO VEG CUT GREEN BEANS 24/8oz,6,7,2,1.01,0.78,0.63,545.0,923.0,550.45,719.94,169.49,212.29,0.7983889961844647,1.693577981651376,2.5333333333333328
3593,70893800311,10_11,ECONO VEG SWEET PEAS 24/8.5oz,10,11,2,1.01,0.78,0.63,137.0,148.0,138.37,115.44,-22.930000000000007,34.04,-0.6736192714453586,1.0802919708029197,2.5333333333333328
3594,70893800311,5,ECONO VEG SWEET PEAS 24/8.5oz,5,5,1,1.01,0.78,0.63,77.0,73.0,77.77,56.940000000000005,-20.82999999999999,16.79,-1.2406194163192372,0.948051948051948,2.5333333333333328
3595,70893800311,6_7,ECONO VEG SWEET PEAS 24/8.5oz,6,7,2,1.01,0.78,0.63,130.0,245.0,131.3,191.10000000000002,59.80000000000001,56.349999999999994,1.0612244897959187,1.8846153846153846,2.533333333333333
3596,70893800312,10_11,ECONO VEG PEAS & CARROTS 24/8.5oz,10,11,2,1.01,0.78,0.63,287.0,403.0,289.87,314.34000000000003,24.470000000000027,92.69,0.2639982738159459,1.4041811846689896,2.533333333333333
3597,70893800312,5,ECONO VEG PEAS & CARROTS 24/8.5oz,5,5,1,1.01,0.78,0.63,178.0,149.0,179.78,116.22,-63.56,34.269999999999996,-1.8546833965567555,0.8370786516853933,2.533333333333333
3598,70893800312,6_7,ECONO VEG PEAS & CARROTS 24/8.5oz,6,7,2,1.01,0.78,0.63,327.0,545.0,330.27,425.1,94.83000000000004,125.35,0.7565217391304352,1.6666666666666667,2.5333333333333328
3599,70893800313,10_11,ECONO VEG SLICED CARROTS 24/8.25oz,10,11,2,1.01,0.78,0.63,141.0,251.0,142.41,195.78000000000003,53.37000000000003,57.73,0.9244760090074491,1.7801418439716312,2.533333333333333
3600,70893800313,5,ECONO VEG SLICED CARROTS 24/8.25oz,5,5,1,1.01,0.78,0.63,90.0,81.0,90.9,63.18,-27.720000000000006,18.63,-1.48792270531401,0.9,2.533333333333333
3601,70893800313,6_7,ECONO VEG SLICED CARROTS 24/8.25oz,6,7,2,1.01,0.78,0.63,189.0,312.0,190.89,243.36,52.47000000000003,71.75999999999999,0.7311872909699001,1.6507936507936507,2.5333333333333328
3602,70893800338,14,ECONO ENDULZADOR ASPARTAME 20/50ct,14,14,1,1.79,1.5,1.05,30.0,29.0,53.7,43.5,-10.200000000000003,8.41,-1.212841854934602,0.9666666666666667,1.6444444444444446
3603,70893800338,3_4,ECONO ENDULZADOR ASPARTAME 20/50ct,3,4,2,1.79,1.5,1.05,64.0,77.0,114.56,115.5,0.9399999999999977,22.330000000000002,0.04209583519928337,1.203125,1.6444444444444446
3604,70893800338,6_7,ECONO ENDULZADOR ASPARTAME 20/50ct,6,7,2,1.79,1.5,1.05,61.0,82.0,109.19,123.0,13.810000000000002,23.78,0.5807401177460051,1.3442622950819672,1.6444444444444448
3605,70893800350,10_11,ECONO CREMA DE COCO 24/15oz,10,11,2,1.89,1.67,1.30125,644.0,899.0,1217.1599999999999,1501.33,284.1700000000001,197.77999999999997,1.4367984629386192,1.3959627329192548,1.5966101694915256
3606,70893800350,14,ECONO CREMA DE COCO 24/15oz,14,14,1,1.89,1.67,1.30125,324.0,452.0,612.36,754.8399999999999,142.4799999999999,99.43999999999998,1.4328238133547861,1.3950617283950617,1.5966101694915256
3607,70893800350,3_4,ECONO CREMA DE COCO 24/15oz,3,4,2,1.89,1.67,1.30125,569.0,772.0,1075.4099999999999,1289.2399999999998,213.82999999999993,169.83999999999997,1.2590084785680637,1.3567662565905096,1.5966101694915258
3608,70893800350,6_7,ECONO CREMA DE COCO 24/15oz,6,7,2,1.89,1.67,1.30125,631.0,1081.0,1192.59,1805.27,612.6800000000001,237.81999999999996,2.5762341266504087,1.7131537242472266,1.5966101694915253
3609,70893800351,10_11,ECONO LECHE DE COCO 24/12oz,10,11,2,1.49,1.25,0.98292,745.0,980.0,1110.05,1225.0,114.95000000000005,235.2,0.48873299319727914,1.3154362416107384,1.8986071589036992
3610,70893800351,14,ECONO LECHE DE COCO 24/12oz,14,14,1,1.49,1.25,0.98292,313.0,408.0,466.37,510.0,43.629999999999995,97.92,0.4455678104575163,1.3035143769968052,1.8986071589036995
3611,70893800351,3_4,ECONO LECHE DE COCO 24/12oz,3,4,2,1.49,1.25,0.98292,678.0,841.0,1010.22,1051.25,41.02999999999997,201.84,0.20327982560443902,1.2404129793510323,1.898607158903699
3612,70893800351,6_7,ECONO LECHE DE COCO 24/12oz,6,7,2,1.49,1.25,0.98292,680.0,1342.0,1013.2,1677.5,664.3,322.08,2.062531048186786,1.973529411764706,1.8986071589036992
3613,70893800374,12_13,ECONO SALSA DE TOMATE S/SAL 48/8oz,12,13,2,0.49000000000000005,0.34,0.34,658.0,771.0,322.4200000000001,262.14,-60.280000000000086,115.65000000000002,-0.5212278426286215,1.1717325227963526,
3614,70893800374,3_4,ECONO SALSA DE TOMATE S/SAL 48/8oz,3,4,2,0.49000000000000005,0.34,0.35042,389.0,879.0,190.61,298.86,108.25,131.85000000000002,0.8210087220326127,2.2596401028277633,
3615,70893800374,6_7,ECONO SALSA DE TOMATE S/SAL 48/8oz,6,7,2,0.49000000000000005,0.34,0.35042,387.0,675.0,189.63,229.50000000000003,39.87000000000003,101.25000000000001,0.39377777777777806,1.744186046511628,
3616,70893800381,10_11,ECONO ENL POTTED MEAT 48/3oz,10,11,2,1.39,0.78,0.65813,265.0,459.0,368.35,358.02,-10.330000000000041,279.98999999999995,-0.03689417479195701,1.7320754716981133,6.005333552145727
3617,70893800381,6_7,ECONO ENL POTTED MEAT 48/3oz,6,7,2,1.39,0.78,0.65813,233.0,547.0,323.87,426.66,102.79000000000002,333.66999999999996,0.30805886055084375,2.347639484978541,6.005333552145728
3618,70893800396,14,ECONO GRANO/ ENL NEGRAS A/SAL 24/15.5oz,14,14,1,0.99,0.68,0.69125,82.0,95.0,81.17999999999999,64.60000000000001,-16.579999999999984,29.449999999999996,-0.5629881154499147,1.1585365853658536,
3619,70893800396,5,ECONO GRANO/ ENL NEGRAS A/SAL 24/15.5oz,5,5,1,0.99,0.68,0.63208,77.0,144.0,76.23,97.92,21.689999999999998,44.63999999999999,0.48588709677419356,1.87012987012987,7.469115191986633
3620,70893800396,6_7,ECONO GRANO/ ENL NEGRAS A/SAL 24/15.5oz,6,7,2,0.99,0.68,0.63208,225.0,369.0,222.75,250.92000000000002,28.170000000000016,114.38999999999997,0.24626278520849745,1.64,7.469115191986634
3621,70893800405,10_11,ECONO ENDULZADOR ASPARTAME 24/100ct,10,11,2,2.99,2.5,1.75,71.0,82.0,212.29000000000002,205.0,-7.2900000000000205,40.18000000000002,-0.18143354902936826,1.1549295774647887,1.6533333333333338
3622,70893800405,5,ECONO ENDULZADOR ASPARTAME 24/100ct,5,5,1,2.99,2.5,1.75,35.0,48.0,104.65,120.0,15.349999999999994,23.52000000000001,0.6526360544217682,1.3714285714285714,1.6533333333333335
3623,70893800463,3_4,ECONO AGUA 1/24/16.9oz,3,4,2,3.9900000000000007,3.0,2.65,2490.0,6385.0,9935.100000000002,19155.0,9219.899999999998,6321.150000000004,1.4585795306233822,2.5642570281124497,3.8285714285714296
3624,70893800463,5,ECONO AGUA 1/24/16.9oz,5,5,1,3.9900000000000007,3.0,2.65,1259.0,2548.0,5023.410000000001,7644.0,2620.5899999999992,2522.520000000002,1.0388777888777878,2.023828435266084,3.8285714285714296
3625,70893800463,8_9,ECONO AGUA 1/24/16.9oz,8,9,2,3.9900000000000007,3.0,2.65,2471.0,6010.0,9859.29,18030.0,8170.709999999999,5949.900000000004,1.3732516512882558,2.432213678672602,3.8285714285714296
3626,70893800475,10_11,ECONO KETCHUP 16/24oz,10,11,2,2.19,1.67,1.28688,1431.0,2282.0,3133.89,3810.9399999999996,677.0499999999997,1186.64,0.5705605743949299,1.5946890286512927,2.3572770933389022
3627,70893800475,14,ECONO KETCHUP 16/24oz,14,14,1,2.19,1.67,1.28688,1245.0,679.0,2726.5499999999997,1133.93,-1592.6199999999997,353.08,-4.510649144669762,0.5453815261044177,2.3572770933389022
3628,70893800475,6_7,ECONO KETCHUP 16/24oz,6,7,2,2.19,1.67,1.28688,1312.0,3041.0,2873.2799999999997,5078.469999999999,2205.1899999999996,1581.3200000000002,1.3945248273594208,2.3178353658536586,2.357277093338902
3629,70893800476,10_11,ECONO ACEITUNAS ALCAPARRADO 12/7oz,10,11,2,1.89,1.5,0.97333,375.0,644.0,708.75,966.0,257.25,251.15999999999994,1.0242474916387962,1.7173333333333334,1.7405016423946682
3630,70893800479,10_11,ECONO ACEITUNAS MANZANILLA 12/7oz,10,11,2,1.89,1.5,0.97333,509.0,768.0,962.01,1152.0,189.99,299.5199999999999,0.6343149038461541,1.5088408644400786,1.7405016423946684
