,week_number,upc_clean,Item_Description,Regular_Price,Special_Price,Unit_Cost,units_sold,promo_flag,discount_per_unit,promo_spend,unit_margin,promo_margin,gross_profit
1064,11,70893800086,ECONO CONS CALAMAR JUMBO AJILLO 50/4oz,1.99,,,122.0,False,,0.0,,,
1065,12,70893800086,ECONO CONS CALAMAR JUMBO AJILLO 50/4oz,1.99,1.25,1.0,339.0,True,0.74,0.74,0.99,0.25,0.25
1066,13,70893800086,ECONO CONS CALAMAR JUMBO AJILLO 50/4oz,1.99,1.25,1.0,281.0,True,0.74,0.74,0.99,0.25,0.25
1067,14,70893800086,ECONO CONS CALAMAR JUMBO AJILLO 50/4oz,1.99,,,34.0,False,,0.0,,,
1068,1,70893800088,ECONO CONS CALAMARES EN TINTA 50/4oz,1.99,,,78.0,False,,0.0,,,
1069,2,70893800088,ECONO CONS CALAMARES EN TINTA 50/4oz,1.99,,,98.0,False,,0.0,,,
1070,3,70893800088,ECONO CONS CALAMARES EN TINTA 50/4oz,1.99,1.25,0.94,307.0,True,0.74,0.74,1.05,0.31000000000000005,0.31000000000000005
1071,4,70893800088,ECONO CONS CALAMARES EN TINTA 50/4oz,1.99,1.25,0.94,216.0,True,0.74,0.74,1.05,0.31000000000000005,0.31000000000000005
1072,5,70893800088,ECONO CONS CALAMARES EN TINTA 50/4oz,1.99,,,52.0,False,,0.0,,,
1073,6,70893800088,ECONO CONS CALAMARES EN TINTA 50/4oz,1.99,1.25,0.94,283.0,True,0.74,0.74,1.05,0.31000000000000005,0.31000000000000005
1074,7,70893800088,ECONO CONS CALAMARES EN TINTA 50/4oz,1.99,1.25,0.94,446.0,True,0.74,0.74,1.05,0.31000000000000005,0.31000000000000005
1075,8,70893800088,ECONO CONS CALAMARES EN TINTA 50/4oz,1.99,,,134.0,False,,0.0,,,
1076,9,70893800088,ECONO CONS CALAMARES EN TINTA 50/4oz,1.99,,,66.0,False,,0.0,,,
1077,10,70893800088,ECONO CONS CALAMARES EN TINTA 50/4oz,1.99,,,37.0,False,,0.0,,,
1078,11,70893800088,ECONO CONS CALAMARES EN TINTA 50/4oz,1.99,,,65.0,False,,0.0,,,
1079,12,70893800088,ECONO CONS CALAMARES EN TINTA 50/4oz,1.99,1.25,1.0,174.0,True,0.74,0.74,0.99,0.25,0.25
1080,13,70893800088,ECONO CONS CALAMARES EN TINTA 50/4oz,1.99,1.25,1.0,155.0,True,0.74,0.74,0.99,0.25,0.25
1081,14,70893800088,ECONO CONS CALAMARES EN TINTA 50/4oz,1.99,,,49.0,False,,0.0,,,
1082,1,70893800089,ECONO LECHE UHT 12/32oz,2.09,2.09,1.82583,646.0,True,0.0,0.0,0.2641699999999998,0.2641699999999998,0.2641699999999998
1083,2,70893800089,ECONO LECHE UHT 12/32oz,2.09,2.09,1.82583,736.0,True,0.0,0.0,0.2641699999999998,0.2641699999999998,0.2641699999999998
1084,3,70893800089,ECONO LECHE UHT 12/32oz,2.09,2.09,1.82583,913.0,True,0.0,0.0,0.2641699999999998,0.2641699999999998,0.2641699999999998
1085,4,70893800089,ECONO LECHE UHT 12/32oz,2.09,2.09,1.82583,749.0,True,0.0,0.0,0.2641699999999998,0.2641699999999998,0.2641699999999998
1086,5,70893800089,ECONO LECHE UHT 12/32oz,2.09,,,385.0,False,,0.0,,,
1087,6,70893800089,ECONO LECHE UHT 12/32oz,2.09,2.09,1.82583,799.0,True,0.0,0.0,0.2641699999999998,0.2641699999999998,0.2641699999999998
1088,7,70893800089,ECONO LECHE UHT 12/32oz,2.09,2.09,1.82583,1131.0,True,0.0,0.0,0.2641699999999998,0.2641699999999998,0.2641699999999998
1089,8,70893800089,ECONO LECHE UHT 12/32oz,2.09,,,725.0,False,,0.0,,,
1090,9,70893800089,ECONO LECHE UHT 12/32oz,2.09,,,641.0,False,,0.0,,,
1091,10,70893800089,ECONO LECHE UHT 12/32oz,2.09,,,786.0,False,,0.0,,,
1092,11,70893800089,ECONO LECHE UHT 12/32oz,2.09,,,724.0,False,,0.0,,,
1093,12,70893800089,ECONO LECHE UHT 12/32oz,2.09,2.09,1.82583,899.0,True,0.0,0.0,0.2641699999999998,0.2641699999999998,0.2641699999999998
1094,13,70893800089,ECONO LECHE UHT 12/32oz,2.09,2.09,1.82583,713.0,True,0.0,0.0,0.2641699999999998,0.2641699999999998,0.2641699999999998
1095,14,70893800089,ECONO LECHE UHT 12/32oz,2.09,2.09,1.82583,508.0,True,0.0,0.0,0.2641699999999998,0.2641699999999998,0.2641699999999998
1096,1,70893800091,ECONO LECHE EVAPORADA 24/12oz,1.49,,,1770.0,False,,0.0,,,
1097,2,70893800091,ECONO LECHE EVAPORADA 24/12oz,1.49,,,3266.0,False,,0.0,,,
1098,3,70893800091,ECONO LECHE EVAPORADA 24/12oz,1.49,1.18,0.98417,5674.0,True,0.31000000000000005,0.31000000000000005,0.50583,0.19582999999999995,0.19582999999999995
1099,4,70893800091,ECONO LECHE EVAPORADA 24/12oz,1.49,1.18,0.98417,4811.0,True,0.31000000000000005,0.31000000000000005,0.50583,0.19582999999999995,0.19582999999999995
1100,5,70893800091,ECONO LECHE EVAPORADA 24/12oz,1.49,,,2779.0,False,,0.0,,,
1101,6,70893800091,ECONO LECHE EVAPORADA 24/12oz,1.49,1.1,0.98417,9951.0,True,0.3899999999999999,0.3899999999999999,0.50583,0.1158300000000001,0.1158300000000001
1102,7,70893800091,ECONO LECHE EVAPORADA 24/12oz,1.49,1.1,0.98417,10245.0,True,0.3899999999999999,0.3899999999999999,0.50583,0.1158300000000001,0.1158300000000001
1103,8,70893800091,ECONO LECHE EVAPORADA 24/12oz,1.49,,,7755.0,False,,0.0,,,
1104,9,70893800091,ECONO LECHE EVAPORADA 24/12oz,1.49,,,6381.0,False,,0.0,,,
1105,10,70893800091,ECONO LECHE EVAPORADA 24/12oz,1.49,1.0,0.92458,6997.0,True,0.49,0.49,0.56542,0.07542000000000004,0.07542000000000004
1106,11,70893800091,ECONO LECHE EVAPORADA 24/12oz,1.49,1.0,0.92458,8736.0,True,0.49,0.49,0.56542,0.07542000000000004,0.07542000000000004
1107,12,70893800091,ECONO LECHE EVAPORADA 24/12oz,1.49,,,6325.0,False,,0.0,,,
1108,13,70893800091,ECONO LECHE EVAPORADA 24/12oz,1.49,,,5175.0,False,,0.0,,,
1109,14,70893800091,ECONO LECHE EVAPORADA 24/12oz,1.49,1.0,0.92458,3338.0,True,0.49,0.49,0.56542,0.07542000000000004,0.07542000000000004
1110,1,70893800094,ECONO ADOBO S/PIMIENTA 10.5,1.39,,,37.0,False,,0.0,,,
1111,2,70893800094,ECONO ADOBO S/PIMIENTA 10.5,1.39,,,65.0,False,,0.0,,,
1112,3,70893800094,ECONO ADOBO S/PIMIENTA 10.5,1.39,1.25,0.88,64.0,True,0.1399999999999999,0.1399999999999999,0.5099999999999999,0.37,0.37
1113,4,70893800094,ECONO ADOBO S/PIMIENTA 10.5,1.39,1.25,0.88,57.0,True,0.1399999999999999,0.1399999999999999,0.5099999999999999,0.37,0.37
1114,5,70893800094,ECONO ADOBO S/PIMIENTA 10.5,1.39,,,36.0,False,,0.0,,,
1115,6,70893800094,ECONO ADOBO S/PIMIENTA 10.5,1.39,,,54.0,False,,0.0,,,
1116,7,70893800094,ECONO ADOBO S/PIMIENTA 10.5,1.39,,,70.0,False,,0.0,,,
1117,8,70893800094,ECONO ADOBO S/PIMIENTA 10.5,1.39,,,60.0,False,,0.0,,,
1118,9,70893800094,ECONO ADOBO S/PIMIENTA 10.5,1.39,,,51.0,False,,0.0,,,
1119,10,70893800094,ECONO ADOBO S/PIMIENTA 10.5,1.39,,,53.0,False,,0.0,,,
1120,11,70893800094,ECONO ADOBO S/PIMIENTA 10.5,1.39,,,61.0,False,,0.0,,,
1121,12,70893800094,ECONO ADOBO S/PIMIENTA 10.5,1.39,,,51.0,False,,0.0,,,
1122,13,70893800094,ECONO ADOBO S/PIMIENTA 10.5,1.39,,,53.0,False,,0.0,,,
1123,14,70893800094,ECONO ADOBO S/PIMIENTA 10.5,1.39,,,56.0,False,,0.0,,,
1124,1,70893800108,ECONO SALSA SPAG PIZZA 12/14oz,1.89,1.5,1.14333,113.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1125,2,70893800108,ECONO SALSA SPAG PIZZA 12/14oz,1.89,1.5,1.14333,140.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1126,3,70893800108,ECONO SALSA SPAG PIZZA 12/14oz,1.89,,,134.0,False,,0.0,,,
1127,4,70893800108,ECONO SALSA SPAG PIZZA 12/14oz,1.89,,,101.0,False,,0.0,,,
1128,5,70893800108,ECONO SALSA SPAG PIZZA 12/14oz,1.89,1.5,1.14333,104.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1129,6,70893800108,ECONO SALSA SPAG PIZZA 12/14oz,1.89,,,95.0,False,,0.0,,,
1130,7,70893800108,ECONO SALSA SPAG PIZZA 12/14oz,1.89,,,119.0,False,,0.0,,,
1131,8,70893800108,ECONO SALSA SPAG PIZZA 12/14oz,1.89,,,134.0,False,,0.0,,,
1132,9,70893800108,ECONO SALSA SPAG PIZZA 12/14oz,1.89,,,95.0,False,,0.0,,,
1133,10,70893800108,ECONO SALSA SPAG PIZZA 12/14oz,1.89,,,83.0,False,,0.0,,,
1134,11,70893800108,ECONO SALSA SPAG PIZZA 12/14oz,1.89,,,117.0,False,,0.0,,,
1135,12,70893800108,ECONO SALSA SPAG PIZZA 12/14oz,1.89,,,150.0,False,,0.0,,,
1136,13,70893800108,ECONO SALSA SPAG PIZZA 12/14oz,1.89,,,107.0,False,,0.0,,,
1137,14,70893800108,ECONO SALSA SPAG PIZZA 12/14oz,1.89,1.5,1.14333,100.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1138,1,70893800110,ECONO SALSA SPAG MARINARA 12/14oz,1.89,1.5,1.14333,57.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1139,2,70893800110,ECONO SALSA SPAG MARINARA 12/14oz,1.89,1.5,1.14333,86.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1140,3,70893800110,ECONO SALSA SPAG MARINARA 12/14oz,1.89,,,74.0,False,,0.0,,,
1141,4,70893800110,ECONO SALSA SPAG MARINARA 12/14oz,1.89,,,84.0,False,,0.0,,,
1142,5,70893800110,ECONO SALSA SPAG MARINARA 12/14oz,1.89,1.5,1.14333,89.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1143,6,70893800110,ECONO SALSA SPAG MARINARA 12/14oz,1.89,,,52.0,False,,0.0,,,
1144,7,70893800110,ECONO SALSA SPAG MARINARA 12/14oz,1.89,,,65.0,False,,0.0,,,
1145,8,70893800110,ECONO SALSA SPAG MARINARA 12/14oz,1.89,,,79.0,False,,0.0,,,
1146,9,70893800110,ECONO SALSA SPAG MARINARA 12/14oz,1.89,,,99.0,False,,0.0,,,
1147,10,70893800110,ECONO SALSA SPAG MARINARA 12/14oz,1.89,,,60.0,False,,0.0,,,
1148,11,70893800110,ECONO SALSA SPAG MARINARA 12/14oz,1.89,,,66.0,False,,0.0,,,
1149,12,70893800110,ECONO SALSA SPAG MARINARA 12/14oz,1.89,,,84.0,False,,0.0,,,
1150,13,70893800110,ECONO SALSA SPAG MARINARA 12/14oz,1.89,,,75.0,False,,0.0,,,
1151,14,70893800110,ECONO SALSA SPAG MARINARA 12/14oz,1.89,1.5,1.14333,92.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1152,1,70893800111,ECONO SALSA SPAG MEAT 12/14oz,1.89,1.5,1.14333,96.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1153,2,70893800111,ECONO SALSA SPAG MEAT 12/14oz,1.89,1.5,1.14333,122.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1154,3,70893800111,ECONO SALSA SPAG MEAT 12/14oz,1.89,,,82.0,False,,0.0,,,
1155,4,70893800111,ECONO SALSA SPAG MEAT 12/14oz,1.89,,,97.0,False,,0.0,,,
1156,5,70893800111,ECONO SALSA SPAG MEAT 12/14oz,1.89,1.5,1.14333,137.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1157,6,70893800111,ECONO SALSA SPAG MEAT 12/14oz,1.89,,,54.0,False,,0.0,,,
1158,7,70893800111,ECONO SALSA SPAG MEAT 12/14oz,1.89,,,96.0,False,,0.0,,,
1159,8,70893800111,ECONO SALSA SPAG MEAT 12/14oz,1.89,,,108.0,False,,0.0,,,
1160,9,70893800111,ECONO SALSA SPAG MEAT 12/14oz,1.89,,,83.0,False,,0.0,,,
1161,10,70893800111,ECONO SALSA SPAG MEAT 12/14oz,1.89,,,36.0,False,,0.0,,,
1162,11,70893800111,ECONO SALSA SPAG MEAT 12/14oz,1.89,,,88.0,False,,0.0,,,
1163,12,70893800111,ECONO SALSA SPAG MEAT 12/14oz,1.89,,,128.0,False,,0.0,,,
1164,13,70893800111,ECONO SALSA SPAG MEAT 12/14oz,1.89,,,104.0,False,,0.0,,,
1165,14,70893800111,ECONO SALSA SPAG MEAT 12/14oz,1.89,1.5,1.14333,104.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1166,1,70893800112,ECONO SALSA SPAG MUSHROOM 12/14oz,1.89,1.5,1.14333,13.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1167,2,70893800112,ECONO SALSA SPAG MUSHROOM 12/14oz,1.89,1.5,1.14333,20.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1168,3,70893800112,ECONO SALSA SPAG MUSHROOM 12/14oz,1.89,,,17.0,False,,0.0,,,
1169,4,70893800112,ECONO SALSA SPAG MUSHROOM 12/14oz,1.89,,,29.0,False,,0.0,,,
1170,5,70893800112,ECONO SALSA SPAG MUSHROOM 12/14oz,1.89,1.5,1.14333,19.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1171,6,70893800112,ECONO SALSA SPAG MUSHROOM 12/14oz,1.89,,,11.0,False,,0.0,,,
1172,7,70893800112,ECONO SALSA SPAG MUSHROOM 12/14oz,1.89,,,13.0,False,,0.0,,,
1173,8,70893800112,ECONO SALSA SPAG MUSHROOM 12/14oz,1.89,,,6.0,False,,0.0,,,
1174,9,70893800112,ECONO SALSA SPAG MUSHROOM 12/14oz,1.89,,,14.0,False,,0.0,,,
1175,10,70893800112,ECONO SALSA SPAG MUSHROOM 12/14oz,1.89,,,9.0,False,,0.0,,,
1176,11,70893800112,ECONO SALSA SPAG MUSHROOM 12/14oz,1.89,,,8.0,False,,0.0,,,
1177,12,70893800112,ECONO SALSA SPAG MUSHROOM 12/14oz,1.89,,,17.0,False,,0.0,,,
1178,13,70893800112,ECONO SALSA SPAG MUSHROOM 12/14oz,1.89,,,17.0,False,,0.0,,,
1179,14,70893800112,ECONO SALSA SPAG MUSHROOM 12/14oz,1.89,1.5,1.14333,16.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1180,1,70893800113,ECONO SALSA SPAG PLAIN 12/14oz,1.89,1.5,1.14333,170.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1181,2,70893800113,ECONO SALSA SPAG PLAIN 12/14oz,1.89,1.5,1.14333,247.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1182,3,70893800113,ECONO SALSA SPAG PLAIN 12/14oz,1.89,,,199.0,False,,0.0,,,
1183,4,70893800113,ECONO SALSA SPAG PLAIN 12/14oz,1.89,,,216.0,False,,0.0,,,
1184,5,70893800113,ECONO SALSA SPAG PLAIN 12/14oz,1.89,1.5,1.14333,214.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1185,6,70893800113,ECONO SALSA SPAG PLAIN 12/14oz,1.89,,,164.0,False,,0.0,,,
1186,7,70893800113,ECONO SALSA SPAG PLAIN 12/14oz,1.89,,,187.0,False,,0.0,,,
1187,8,70893800113,ECONO SALSA SPAG PLAIN 12/14oz,1.89,,,210.0,False,,0.0,,,
1188,9,70893800113,ECONO SALSA SPAG PLAIN 12/14oz,1.89,,,158.0,False,,0.0,,,
1189,10,70893800113,ECONO SALSA SPAG PLAIN 12/14oz,1.89,,,118.0,False,,0.0,,,
1190,11,70893800113,ECONO SALSA SPAG PLAIN 12/14oz,1.89,,,168.0,False,,0.0,,,
1191,12,70893800113,ECONO SALSA SPAG PLAIN 12/14oz,1.89,,,218.0,False,,0.0,,,
1192,13,70893800113,ECONO SALSA SPAG PLAIN 12/14oz,1.89,,,166.0,False,,0.0,,,
1193,14,70893800113,ECONO SALSA SPAG PLAIN 12/14oz,1.89,1.5,1.14333,180.0,True,0.3899999999999999,0.3899999999999999,0.74667,0.35667000000000004,0.35667000000000004
1194,1,70893800114,,,,,115.0,False,,0.0,,,
1195,2,70893800114,,,,,210.0,False,,0.0,,,
1196,3,70893800114,,,,,238.0,False,,0.0,,,
1197,4,70893800114,,,,,161.0,False,,0.0,,,
1198,5,70893800114,,,,,125.0,False,,0.0,,,
1199,6,70893800114,,,,,178.0,False,,0.0,,,
1200,7,70893800114,,,,,211.0,False,,0.0,,,
1201,8,70893800114,,,,,198.0,False,,0.0,,,
1202,9,70893800114,,,,,142.0,False,,0.0,,,
1203,10,70893800114,,,,,154.0,False,,0.0,,,
1204,11,70893800114,,,,,199.0,False,,0.0,,,
1205,12,70893800114,,,,,187.0,False,,0.0,,,
1206,13,70893800114,,,,,151.0,False,,0.0,,,
1207,14,70893800114,,,,,133.0,False,,0.0,,,
1208,1,70893800115,,,,,106.0,False,,0.0,,,
1209,2,70893800115,,,,,287.0,False,,0.0,,,
1210,3,70893800115,,,,,269.0,False,,0.0,,,
1211,4,70893800115,,,,,245.0,False,,0.0,,,
1212,5,70893800115,,,,,129.0,False,,0.0,,,
1213,6,70893800115,,,,,186.0,False,,0.0,,,
1214,7,70893800115,,,,,242.0,False,,0.0,,,
1215,8,70893800115,,,,,254.0,False,,0.0,,,
1216,9,70893800115,,,,,191.0,False,,0.0,,,
1217,10,70893800115,,,,,210.0,False,,0.0,,,
1218,11,70893800115,,,,,184.0,False,,0.0,,,
1219,12,70893800115,,,,,256.0,False,,0.0,,,
1220,13,70893800115,,,,,210.0,False,,0.0,,,
1221,14,70893800115,,,,,151.0,False,,0.0,,,
1222,1,70893800116,,,,,22.0,False,,0.0,,,
1223,2,70893800116,,,,,66.0,False,,0.0,,,
1224,3,70893800116,,,,,72.0,False,,0.0,,,
1225,4,70893800116,,,,,74.0,False,,0.0,,,
1226,5,70893800116,,,,,37.0,False,,0.0,,,
1227,6,70893800116,,,,,72.0,False,,0.0,,,
1228,7,70893800116,,,,,84.0,False,,0.0,,,
1229,8,70893800116,,,,,66.0,False,,0.0,,,
1230,9,70893800116,,,,,85.0,False,,0.0,,,
1231,10,70893800116,,,,,83.0,False,,0.0,,,
1232,11,70893800116,,,,,68.0,False,,0.0,,,
1233,12,70893800116,,,,,52.0,False,,0.0,,,
1234,13,70893800116,,,,,48.0,False,,0.0,,,
1235,14,70893800116,,,,,26.0,False,,0.0,,,
1236,1,70893800117,,,,,16.0,False,,0.0,,,
1237,2,70893800117,,,,,29.0,False,,0.0,,,
1238,3,70893800117,,,,,31.0,False,,0.0,,,
1239,4,70893800117,,,,,17.0,False,,0.0,,,
1240,5,70893800117,,,,,22.0,False,,0.0,,,
1241,6,70893800117,,,,,12.0,False,,0.0,,,
1242,7,70893800117,,,,,23.0,False,,0.0,,,
1243,8,70893800117,,,,,30.0,False,,0.0,,,
1244,9,70893800117,,,,,11.0,False,,0.0,,,
1245,10,70893800117,,,,,12.0,False,,0.0,,,
1246,11,70893800117,,,,,27.0,False,,0.0,,,
1247,12,70893800117,,,,,34.0,False,,0.0,,,
1248,13,70893800117,,,,,14.0,False,,0.0,,,
1249,14,70893800117,,,,,16.0,False,,0.0,,,
1250,1,70893800142,,,,,15.0,False,,0.0,,,
1251,2,70893800142,,,,,18.0,False,,0.0,,,
1252,3,70893800142,,,,,15.0,False,,0.0,,,
1253,4,70893800142,,,,,24.0,False,,0.0,,,
1254,5,70893800142,,,,,8.0,False,,0.0,,,
1255,6,70893800142,,,,,2.0,False,,0.0,,,
1256,7,70893800142,,,,,9.0,False,,0.0,,,
1257,8,70893800142,,,,,15.0,False,,0.0,,,
1258,9,70893800142,,,,,8.0,False,,0.0,,,
1259,10,70893800142,,,,,16.0,False,,0.0,,,
1260,11,70893800142,,,,,10.0,False,,0.0,,,
1261,12,70893800142,,,,,19.0,False,,0.0,,,
1262,13,70893800142,,,,,17.0,False,,0.0,,,
1263,14,70893800142,,,,,11.0,False,,0.0,,,
1264,1,70893800143,,,,,26.0,False,,0.0,,,
1265,2,70893800143,,,,,30.0,False,,0.0,,,
1266,3,70893800143,,,,,21.0,False,,0.0,,,
1267,4,70893800143,,,,,12.0,False,,0.0,,,
1268,5,70893800143,,,,,19.0,False,,0.0,,,
1269,6,70893800143,,,,,43.0,False,,0.0,,,
1270,7,70893800143,,,,,45.0,False,,0.0,,,
1271,8,70893800143,,,,,28.0,False,,0.0,,,
1272,9,70893800143,,,,,39.0,False,,0.0,,,
1273,10,70893800143,,,,,35.0,False,,0.0,,,
1274,11,70893800143,,,,,31.0,False,,0.0,,,
1275,12,70893800143,,,,,26.0,False,,0.0,,,
1276,13,70893800143,,,,,46.0,False,,0.0,,,
1277,14,70893800143,,,,,26.0,False,,0.0,,,
1278,1,70893800145,,,,,38.0,False,,0.0,,,
1279,2,70893800145,,,,,20.0,False,,0.0,,,
1280,3,70893800145,,,,,5.0,False,,0.0,,,
1281,4,70893800145,,,,,0.0,False,,0.0,,,
1282,5,70893800145,,,,,41.0,False,,0.0,,,
1283,6,70893800145,,,,,90.0,False,,0.0,,,
1284,7,70893800145,,,,,83.0,False,,0.0,,,
1285,8,70893800145,,,,,40.0,False,,0.0,,,
1286,9,70893800145,,,,,50.0,False,,0.0,,,
1287,10,70893800145,,,,,33.0,False,,0.0,,,
1288,11,70893800145,,,,,49.0,False,,0.0,,,
1289,12,70893800145,,,,,37.0,False,,0.0,,,
1290,13,70893800145,,,,,43.0,False,,0.0,,,
1291,14,70893800145,,,,,40.0,False,,0.0,,,
1292,1,70893800150,,,,,49.0,False,,0.0,,,
1293,2,70893800150,,,,,42.0,False,,0.0,,,
1294,3,70893800150,,,,,46.0,False,,0.0,,,
1295,4,70893800150,,,,,58.0,False,,0.0,,,
1296,5,70893800150,,,,,41.0,False,,0.0,,,
1297,6,70893800150,,,,,55.0,False,,0.0,,,
1298,7,70893800150,,,,,61.0,False,,0.0,,,
1299,8,70893800150,,,,,50.0,False,,0.0,,,
1300,9,70893800150,,,,,54.0,False,,0.0,,,
1301,10,70893800150,,,,,62.0,False,,0.0,,,
1302,11,70893800150,,,,,60.0,False,,0.0,,,
1303,12,70893800150,,,,,63.0,False,,0.0,,,
1304,13,70893800150,,,,,34.0,False,,0.0,,,
1305,14,70893800150,,,,,37.0,False,,0.0,,,
1306,1,70893800151,,,,,31.0,False,,0.0,,,
1307,2,70893800151,,,,,10.0,False,,0.0,,,
1308,3,70893800151,,,,,2.0,False,,0.0,,,
1309,4,70893800151,,,,,52.0,False,,0.0,,,
1310,5,70893800151,,,,,49.0,False,,0.0,,,
1311,6,70893800151,,,,,80.0,False,,0.0,,,
1312,7,70893800151,,,,,69.0,False,,0.0,,,
1313,8,70893800151,,,,,78.0,False,,0.0,,,
1314,9,70893800151,,,,,61.0,False,,0.0,,,
1315,10,70893800151,,,,,55.0,False,,0.0,,,
1316,11,70893800151,,,,,50.0,False,,0.0,,,
1317,12,70893800151,,,,,78.0,False,,0.0,,,
1318,13,70893800151,,,,,56.0,False,,0.0,,,
1319,14,70893800151,,,,,47.0,False,,0.0,,,
1320,1,70893800153,,,,,11.0,False,,0.0,,,
1321,2,70893800153,,,,,14.0,False,,0.0,,,
1322,3,70893800153,,,,,14.0,False,,0.0,,,
1323,4,70893800153,,,,,5.0,False,,0.0,,,
1324,5,70893800153,,,,,13.0,False,,0.0,,,
1325,6,70893800153,,,,,11.0,False,,0.0,,,
1326,7,70893800153,,,,,28.0,False,,0.0,,,
1327,8,70893800153,,,,,46.0,False,,0.0,,,
1328,9,70893800153,,,,,12.0,False,,0.0,,,
1329,10,70893800153,,,,,10.0,False,,0.0,,,
1330,11,70893800153,,,,,9.0,False,,0.0,,,
1331,12,70893800153,,,,,15.0,False,,0.0,,,
1332,13,70893800153,,,,,4.0,False,,0.0,,,
1333,14,70893800153,,,,,3.0,False,,0.0,,,
1334,1,70893800156,,,,,14.0,False,,0.0,,,
1335,2,70893800156,,,,,25.0,False,,0.0,,,
1336,3,70893800156,,,,,17.0,False,,0.0,,,
1337,4,70893800156,,,,,6.0,False,,0.0,,,
1338,5,70893800156,,,,,19.0,False,,0.0,,,
1339,6,70893800156,,,,,21.0,False,,0.0,,,
1340,7,70893800156,,,,,23.0,False,,0.0,,,
1341,8,70893800156,,,,,14.0,False,,0.0,,,
1342,9,70893800156,,,,,20.0,False,,0.0,,,
1343,10,70893800156,,,,,13.0,False,,0.0,,,
1344,11,70893800156,,,,,35.0,False,,0.0,,,
1345,12,70893800156,,,,,44.0,False,,0.0,,,
1346,13,70893800156,,,,,15.0,False,,0.0,,,
1347,14,70893800156,,,,,17.0,False,,0.0,,,
1348,1,70893800159,,,,,13.0,False,,0.0,,,
1349,2,70893800159,,,,,12.0,False,,0.0,,,
1350,3,70893800159,,,,,17.0,False,,0.0,,,
1351,4,70893800159,,,,,6.0,False,,0.0,,,
1352,5,70893800159,,,,,13.0,False,,0.0,,,
1353,6,70893800159,,,,,15.0,False,,0.0,,,
1354,7,70893800159,,,,,18.0,False,,0.0,,,
1355,8,70893800159,,,,,17.0,False,,0.0,,,
1356,9,70893800159,,,,,21.0,False,,0.0,,,
1357,10,70893800159,,,,,7.0,False,,0.0,,,
1358,11,70893800159,,,,,9.0,False,,0.0,,,
1359,12,70893800159,,,,,11.0,False,,0.0,,,
1360,13,70893800159,,,,,8.0,False,,0.0,,,
1361,14,70893800159,,,,,7.0,False,,0.0,,,
1362,1,70893800164,,,,,20.0,False,,0.0,,,
1363,2,70893800164,,,,,31.0,False,,0.0,,,
1364,3,70893800164,,,,,17.0,False,,0.0,,,
1365,4,70893800164,,,,,34.0,False,,0.0,,,
1366,5,70893800164,,,,,10.0,False,,0.0,,,
1367,6,70893800164,,,,,17.0,False,,0.0,,,
1368,7,70893800164,,,,,28.0,False,,0.0,,,
1369,8,70893800164,,,,,28.0,False,,0.0,,,
1370,9,70893800164,,,,,24.0,False,,0.0,,,
1371,10,70893800164,,,,,36.0,False,,0.0,,,
1372,11,70893800164,,,,,32.0,False,,0.0,,,
1373,12,70893800164,,,,,25.0,False,,0.0,,,
1374,13,70893800164,,,,,13.0,False,,0.0,,,
1375,14,70893800164,,,,,18.0,False,,0.0,,,
1376,1,70893800165,,,,,68.0,False,,0.0,,,
1377,2,70893800165,,,,,71.0,False,,0.0,,,
1378,3,70893800165,,,,,13.0,False,,0.0,,,
1379,4,70893800165,,,,,7.0,False,,0.0,,,
1380,5,70893800165,,,,,21.0,False,,0.0,,,
1381,6,70893800165,,,,,68.0,False,,0.0,,,
1382,7,70893800165,,,,,76.0,False,,0.0,,,
1383,8,70893800165,,,,,52.0,False,,0.0,,,
